,Churn Label,CLTV,Referred a Friend,Number of Referrals,Tenure in Months,Offer,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Internet Type,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing,Payment Method,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,City,Zip Code,Latitude,Longitude,Gender,Age,Under 30,Senior Citizen,Married,Dependents,Number of Dependents,Population
2589,0,-0.7271802154529675,No,-0.6503623741877634,-0.952925958085184,Offer E,Yes,4.81,Yes,Yes,Fiber Optic,2.3744912175453536,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,1.1478316211098758,-0.6008379531233982,0.0,0,-0.8336394963691344,-0.7232778762478257,Manhattan Beach,90266,-0.9347466530815477,0.6309403279256037,Male,-0.9856345889919239,No,No,No,No,-0.48680034160159025,0.5492710349807509
2590,0,0.7224538932370149,Yes,-0.3171622431479425,0.10647976940835145,Offer C,Yes,24.53,No,Yes,DSL,0.46449984429999575,Yes,No,No,No,Yes,No,No,Yes,One Year,Yes,Bank Withdrawal,-0.08679589141622437,-0.028651785983370547,0.0,0,0.12927353511175058,0.013828312647799114,Maywood,90270,-0.8946725915106523,0.7287877772364153,Female,0.2680704335890675,No,No,Yes,No,-0.48680034160159025,0.2814999112302633
2591,0,-0.23354387756669948,Yes,2.6816389362104456,0.6361826331551191,None,Yes,37.96,No,No,None,-1.0047242889656642,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,-1.4659894787603203,-0.539833296990824,0.0,0,1.2673099814267632,-0.05420173448355528,Pacific Palisades,90272,-0.8578643188870594,0.5608817306002213,Female,-1.3438360240150644,Yes,No,Yes,No,-0.48680034160159025,0.019307352557910776
2592,0,0.9126391261555257,Yes,-0.3171622431479425,0.5546898848863857,None,Yes,30.47,No,No,None,-1.0047242889656642,No,No,No,No,No,No,No,No,Two Year,Yes,Credit Card,-1.489252985052871,-0.5971534042719914,0.0,0,0.7706998040398522,-0.2462857522303858,Palos Verdes Peninsula,90274,-0.9758268190484631,0.6274196671109973,Female,0.5665716294416846,No,No,Yes,No,-0.48680034160159025,0.13423524836254275
2593,0,-0.6223670204223216,Yes,0.6824381499715201,-0.13799847539784904,Offer C,No,0.0,No,Yes,DSL,0.07270674209581976,No,No,No,No,Yes,No,No,Yes,Month-to-Month,No,Credit Card,-1.0306295752854369,-0.5609036212608451,0.0,0,-0.8847698169206241,-0.7068008676028881,Rancho Palos Verdes,90275,-0.9900281203098196,0.644823846135967,Male,0.029269476906973915,No,No,Yes,No,-0.48680034160159025,0.9040772291451948
2594,0,0.5373402665296644,Yes,1.015638281011341,-0.09725210126348229,Offer C,Yes,6.19,No,Yes,Fiber Optic,0.02373260432029777,No,Yes,Yes,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,0.574552358900583,0.12788638228448235,0.0,120,-0.6654373954280938,-0.05531160289047964,Redondo Beach,90277,-0.9587161587385526,0.6368839089053007,Male,-0.8662341106508772,No,No,Yes,Yes,2.6291052681227356,0.5697415322589927
2595,0,1.2042564832972422,No,-0.6503623741877634,1.3696173675737207,Offer A,Yes,6.22,Yes,Yes,DSL,0.26860329319790777,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,0.6393578407155466,1.5152403722564145,0.0,0,-0.3998998886970722,1.0785934823939616,South Gate,90280,-0.9124730246814401,0.7259796034818525,Male,0.626271868612208,No,No,Yes,No,-0.48680034160159025,3.504444971159994
2596,0,0.7275254994481751,No,-0.6503623741877634,1.3288709934393539,None,Yes,41.78,Yes,Yes,Fiber Optic,-0.3190863601083562,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,1.5383261910205535,2.129809882771008,0.0,0,2.3227749167749323,2.3692273434059117,Topanga,90290,-0.8433871894881442,0.5321668775172098,Female,0.20837019441854412,No,No,No,No,-0.48680034160159025,-0.7889699960935878
2597,0,1.1670647044154001,No,-0.6503623741877634,1.614095612379921,Offer A,Yes,24.53,Yes,Yes,Fiber Optic,-0.4170346356594002,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,1.2010053497785642,2.285156640033017,0.0,0,1.2012622215459754,2.1606942382319274,Venice,90291,-0.8933724324481629,0.5929445766239989,Male,0.32777067275959093,No,No,No,No,-0.48680034160159025,0.4198766907531583
2598,0,-0.23946075147971982,Yes,-0.3171622431479425,1.5733492382455543,Offer A,Yes,4.85,Yes,Yes,DSL,0.26860329319790777,Yes,Yes,No,Yes,No,No,No,Yes,One Year,Yes,Credit Card,0.06940193654804658,1.0891785586664908,0.0,0,-0.4780540423328327,0.7185074972392267,Playa Del Rey,90293,-0.9113871285921771,0.6112269481685761,Male,0.20837019441854412,No,No,Yes,No,-0.48680034160159025,-0.5141547520325734
2599,0,-0.20480477570345784,No,-0.6503623741877634,0.7991681296925861,None,Yes,28.3,No,No,None,-1.0047242889656642,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,-1.4543577256140447,-0.5176818775488333,0.0,0,0.8533539928177051,-0.15900402543678263,Inglewood,90302,-0.9000352413509444,0.6504898588668675,Male,0.924773064464825,No,No,No,No,-0.48680034160159025,0.4084359047454574
2600,0,-1.4287524079968075,No,-0.6503623741877634,-1.278896951160118,Offer E,Yes,41.1,No,No,None,-1.0047242889656642,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,-1.4809445899483886,-0.9973351232349676,0.0,0,-0.836226130742148,-1.0376498475852776,Inglewood,90304,-0.9156310745911644,0.648367714998126,Male,-1.6423372198676813,Yes,No,No,No,-0.48680034160159025,0.30920363271998536
2601,0,1.024214462801052,Yes,-0.3171622431479425,-1.278896951160118,Offer E,Yes,16.44,No,No,None,-1.0047242889656642,No,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,-1.5058697752618362,-0.997666070736591,0.0,0,-0.8653523424492335,-1.046518324384004,Inglewood,90305,-0.9070010156676646,0.661790785544933,Female,-0.5080326756277367,No,No,Yes,Yes,1.5904700648812937,-0.3952556743079131
2602,0,0.2879862944809502,No,-0.6503623741877634,0.2287188918114517,Offer C,Yes,3.95,Yes,Yes,Fiber Optic,0.02373260432029777,No,No,Yes,Yes,Yes,No,No,Yes,One Year,No,Bank Withdrawal,1.0049272253127768,0.5847704398589288,0.0,0,-0.7074849678843892,0.2517519896919416,Santa Monica,90401,-0.8837735322544225,0.5864453949857592,Male,-0.7468336323098304,No,No,No,No,-0.48680034160159025,-0.7998434703984275
2603,0,-0.3256780570694447,No,-0.6503623741877634,-1.115911454622651,Offer E,No,0.0,No,Yes,DSL,0.02373260432029777,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,-1.3446869102348757,-0.9620340563951417,0.0,0,-0.8847698169206241,-1.0240731554376803,Santa Monica,90404,-0.8793776985144909,0.5952686305064963,Male,-0.687133393139307,No,No,No,No,-0.48680034160159025,-0.10233373173057876
2604,0,0.1637319423075231,Yes,-0.3171622431479425,1.614095612379921,Offer A,Yes,25.82,Yes,Yes,Fiber Optic,1.8847498397901337,Yes,Yes,No,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,1.3090144861368367,2.2163195596953567,0.0,0,1.3109638656398162,2.1386643974001447,Santa Monica,90405,-0.8878408834399377,0.5937438617819093,Female,-1.284135784844541,Yes,No,Yes,No,-0.48680034160159025,0.18718434062958833
2605,0,-0.6891431688692654,No,-0.6503623741877634,-0.01575935299474879,Offer C,No,0.0,No,Yes,DSL,-0.12318980900626822,Yes,No,No,No,No,No,No,Yes,One Year,No,Credit Card,-1.150270464789985,-0.5969107094374675,0.0,0,-0.8847698169206241,-0.7352805097428352,Torrance,90501,-0.957401418452932,0.6694577961363161,Female,0.8053725861237782,No,No,No,No,-0.48680034160159025,0.8776972349621489
2606,0,1.2211618373344433,No,-0.6503623741877634,0.4324507624832854,None,Yes,41.22,Yes,Yes,Fiber Optic,-0.6619053245370102,No,No,No,No,Yes,Yes,Yes,Yes,One Year,No,Credit Card,0.9833253980411222,0.7240772748755918,0.0,0,1.2087032245368365,0.928164431429027,Torrance,90502,-0.9576112260524238,0.6798201893711229,Male,0.20837019441854412,No,No,No,No,-0.48680034160159025,-0.24023775150108945
2607,0,0.7047032714979539,Yes,-0.3171622431479425,1.614095612379921,Offer A,Yes,49.5,No,No,None,-1.0047242889656642,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,-1.5075314542827327,-0.40469640049461564,0.0,0,3.3247118750523343,0.6606407733813435,Torrance,90503,-0.9546876908147189,0.6512037384097611,Male,-0.5080326756277367,No,No,Yes,No,-0.48680034160159025,0.9379268274159133
2608,0,1.4181092118678345,No,-0.6503623741877634,0.7991681296925861,None,Yes,33.84,No,Yes,DSL,-0.7598536000880542,Yes,No,Yes,Yes,No,No,No,Yes,One Year,No,Credit Card,-0.22637692917153032,0.33618473980623,0.0,0,1.1936086184696608,0.6169021857222973,Torrance,90505,-0.9678581806075304,0.6538759130056323,Female,-0.687133393139307,No,No,No,No,-0.48680034160159025,0.6019837473716043
2609,0,-0.4854336527209938,No,-0.6503623741877634,0.4324507624832854,None,Yes,26.55,No,Yes,Fiber Optic,-0.4170346356594002,No,Yes,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,0.8935947309127115,0.7385507122799203,0.0,0,0.46364622506616837,0.7194498383394454,Whittier,90601,-0.8870656484101553,0.7997496317727711,Female,-0.6274331539687835,No,No,No,No,-0.48680034160159025,0.4685236692735064
2610,0,0.3801204739836954,Yes,-0.3171622431479425,1.2881246193049871,None,No,0.0,No,Yes,DSL,0.46449984429999575,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,-0.33770942357159595,0.5044163864647753,0.0,0,-0.8847698169206241,0.13580913284279375,Whittier,90603,-0.9121919311021969,0.8190666180775,Female,0.08896971607749732,No,No,Yes,No,-0.48680034160159025,-0.14327472628706223
2611,0,0.20937639820796572,Yes,-0.3171622431479425,-1.1974042028913845,Offer E,Yes,33.3,No,Yes,Fiber Optic,-0.4170346356594002,Yes,Yes,No,No,Yes,No,No,Yes,Month-to-Month,No,Bank Withdrawal,0.833774286160437,-0.8966388300743642,0.0,0,-0.7667767694941093,-0.9374824787842376,Whittier,90604,-0.9185161316011654,0.809776900800837,Male,-0.5080326756277367,No,No,Yes,Yes,1.5904700648812937,0.7444735367402431
2612,0,0.3978710957227564,No,-0.6503623741877634,0.1472261435427182,Offer C,No,0.0,No,Yes,Cable,0.3175774309734298,Yes,No,No,No,No,No,No,Yes,Two Year,No,Bank Withdrawal,-1.1203602424138481,-0.5092316846740501,0.0,0,-0.8847698169206241,-0.6659311850711745,Whittier,90605,-0.9058843369962396,0.8004277709224227,Female,0.8650728252943016,No,No,No,No,-0.48680034160159025,0.7583726734603425
2613,0,1.2828663795702269,No,-0.6503623741877634,0.3509580142145519,None,Yes,31.62,No,No,None,-1.0047242889656642,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,-1.4659894787603203,-0.6377275679710163,0.0,0,0.6464468652083274,-0.31509410330747634,Buena Park,90620,-0.9525381755048663,0.8097193448428924,Female,0.38747091193011435,No,No,No,No,-0.48680034160159025,1.054367554428175
2614,0,-0.5107916837767953,Yes,-0.3171622431479425,-0.21949122366658252,Offer C,Yes,48.17,Yes,Yes,Fiber Optic,-0.2701122223328342,No,Yes,No,Yes,No,No,No,No,Month-to-Month,Yes,Credit Card,0.6792381372170627,-0.05682644995490654,0.0,30,0.6513721005213259,0.15629283623977297,Buena Park,90621,-0.9409874165814911,0.8184622805190758,Male,-0.8065338714803537,No,No,Yes,Yes,0.5518348616398517,0.5383975606759113
2615,0,0.1738751547298437,Yes,-0.3171622431479425,0.9621536262300531,None,Yes,42.37,Yes,Yes,Fiber Optic,2.4724394930963975,No,No,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,1.164448411318841,1.4275172211594471,0.0,0,1.9176772650597567,1.6940469254035568,La Palma,90623,-0.9505948224887232,0.7968676564269743,Female,-1.1647353065034942,Yes,No,Yes,No,-0.48680034160159025,-0.31365734104637677
2616,0,0.7993732541062792,No,-0.6503623741877634,-1.0751650804882842,Offer E,Yes,7.72,No,No,None,-1.0047242889656642,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,-1.4643277997394235,-0.956496201534644,0.0,0,-0.8300607282640058,-1.0035266293006864,Cypress,90630,-0.963566845633367,0.7976033515345705,Female,-0.9259343498214005,No,No,No,No,-0.48680034160159025,1.1915624345701092
2617,0,-1.101633807376969,Yes,-0.3171622431479425,-1.0344187063539174,None,Yes,25.64,No,Yes,DSL,2.4724394930963975,Yes,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,-0.46732038720152297,-0.8516520330203611,0.0,0,-0.6727839094920869,-0.8741257454795242,La Mirada,90638,-0.9297189663392835,0.8112246188075267,Female,-1.582636980697158,Yes,No,Yes,Yes,1.5904700648812937,1.2021522530235185
2618,0,-1.0382387297374653,Yes,-0.3171622431479425,-1.1566578287570177,None,Yes,39.89,No,No,None,-1.0047242889656642,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,-1.4593427626767341,-0.9784931788092104,0.0,0,-0.6963116522822387,-0.9814025543588818,Montebello,90640,-0.8838804612240482,0.7643438985786838,Female,-1.1647353065034942,Yes,No,Yes,Yes,0.5518348616398517,1.9045314171409258
2619,0,0.5804489193245268,No,-0.6503623741877634,0.024987021139617954,Offer C,Yes,47.64,No,Yes,Fiber Optic,-0.12318980900626822,Yes,No,No,Yes,Yes,No,No,Yes,Two Year,Yes,Bank Withdrawal,0.8038640637843003,0.3297422951079618,0.0,0,0.9720793294274475,0.5463452683814672,Norwalk,90650,-0.9281320432218919,0.777030345695988,Male,0.7456723469532548,No,No,No,No,-0.48680034160159025,3.832871171141392
2620,0,1.268496828638606,Yes,-0.3171622431479425,1.614095612379921,Offer A,Yes,1.86,Yes,No,None,-1.0047242889656642,No,No,No,No,No,No,No,No,Two Year,Yes,Bank Withdrawal,-1.369612095548323,-0.2455327153805507,0.0,0,-0.7265953533434584,-0.4106195696518828,Santa Fe Springs,90670,-0.9169522954203967,0.786322383777401,Male,-0.03043076226354949,No,No,Yes,No,-0.48680034160159025,-0.2774439440137367
2621,0,-1.6197829086171782,No,-0.6503623741877634,-1.278896951160118,None,Yes,15.77,No,No,None,-1.0047242889656642,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,-1.4958997011364572,-0.9975336917359415,0.0,0,-0.8661436872117538,-1.046647460016256,Stanton,90680,-0.9702936499043328,0.8176732069020917,Male,-0.09013100143407289,No,No,No,No,-0.48680034160159025,0.35714147161175697
2622,0,1.2558178131107052,No,-0.6503623741877634,-0.789940461547717,None,Yes,29.21,Yes,Yes,Fiber Optic,0.07270674209581976,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,0.7041633225305103,-0.46982686881409436,0.0,0,-0.4362663144254244,-0.5022325753542694,Cerritos,90703,-0.9434678446496148,0.7840985886603599,Female,0.14866995524802074,No,No,No,No,-0.48680034160159025,1.3906888422743915
2623,0,1.4062754640417938,No,-0.6503623741877634,1.4103637417080874,Offer A,Yes,32.58,No,Yes,DSL,-0.6129311867614882,No,No,No,Yes,No,No,No,Yes,Two Year,No,Bank Withdrawal,-0.4723054242642126,0.4323139574444308,0.0,0,1.6934314193700866,0.8406314136753655,Bellflower,90706,-0.9355388995383161,0.7563013817778046,Male,0.8053725861237782,No,No,No,No,-0.48680034160159025,2.399416325936848
2624,0,-2.014522925385821,No,-0.6503623741877634,0.4324507624832854,None,Yes,25.53,Yes,No,None,-1.0047242889656642,No,No,No,No,No,No,No,No,Two Year,Yes,Credit Card,-1.2981598976497735,-0.48193954737350964,0.0,0,0.41184267091074345,-0.26119917267940473,Lakewood,90713,-0.9517082608883437,0.7631510049341812,Female,-0.26923171894564313,No,No,No,No,-0.48680034160159025,0.25639636837865504
2625,0,-1.8420883142063709,No,-0.6503623741877634,-0.3824767202040495,None,Yes,24.04,No,Yes,Fiber Optic,0.07270674209581976,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,0.34025561695417644,-0.22146180042914446,0.0,0,-0.23170959887189008,-0.24534341113016683,Lakewood,90715,-0.9544333294778836,0.7791343872876269,Female,-0.5677329147982602,No,No,No,No,-0.48680034160159025,-0.05907621438741206
2626,0,0.13245703733870134,Yes,-0.3171622431479425,1.2881246193049871,None,Yes,36.24,No,No,None,-1.0047242889656642,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,-1.4809445899483886,-0.44242441567967955,0.0,0,1.8546531508387478,0.19640166558686536,Hawaiian Gardens,90716,-0.9587250694860219,0.7810030992770244,Female,-1.4035362631855879,Yes,No,Yes,No,-0.48680034160159025,-0.3445285528770739
2627,0,-0.006166865766346547,No,-0.6503623741877634,1.00290000036442,None,Yes,5.71,No,No,None,-1.0047242889656642,No,No,No,No,No,No,No,No,Two Year,Yes,Credit Card,-1.5008847381991466,-0.48972784524504626,0.0,0,-0.5003534290736996,-0.5369107278423229,Lomita,90717,-0.9733962101593673,0.6680806305942036,Male,0.6859721077827313,No,No,No,No,-0.48680034160159025,-0.05080291872068619
2628,0,1.6150565864012256,Yes,0.016037887891878367,1.1658854969018868,None,Yes,17.49,Yes,Yes,Fiber Optic,0.02373260432029777,No,Yes,No,No,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,1.2059903868412534,1.628645049479355,0.0,0,0.3753463229079477,1.3973735159891039,San Pedro,90732,-0.993684362009846,0.6694146291678543,Female,-0.687133393139307,No,No,Yes,No,-0.48680034160159025,-0.04068586001966141
2629,0,0.5441024081445448,No,-0.6503623741877634,1.2881246193049871,None,Yes,30.27,Yes,Yes,Fiber Optic,-0.4170346356594002,Yes,Yes,No,No,No,No,No,Yes,One Year,Yes,Credit Card,0.6493279148409256,1.3276152020027399,0.0,0,1.403374036116798,1.4630546906743571,Seal Beach,90740,-0.9894311002294116,0.7823691249563105,Male,-0.7468336323098304,No,No,No,No,-0.48680034160159025,0.09646174414703435
2630,0,1.2490556714958247,Yes,1.015638281011341,1.3288709934393539,None,Yes,13.2,Yes,Yes,Fiber Optic,-0.36806049788387823,Yes,Yes,No,Yes,Yes,No,No,Yes,Two Year,Yes,Credit Card,1.1395232260053934,1.8252058022768605,0.0,0,0.12862392373953258,1.4799365569771665,Surfside,90743,-1.000102530391211,0.7757891793125672,Female,0.5665716294416846,No,No,Yes,No,-0.48680034160159025,-1.0384453174268016
2631,0,-1.5699121142074355,No,-0.6503623741877634,-1.1974042028913845,None,Yes,35.65,No,No,None,-1.0047242889656642,No,No,No,No,No,No,No,No,One Year,No,Credit Card,-1.5008847381991466,-0.9791771369792321,0.0,0,-0.7584499328138598,-1.000305218798827,Wilmington,90744,-0.9783137276601985,0.6936517215549547,Male,-0.26923171894564313,No,No,No,No,-0.48680034160159025,1.4742254905207035
2632,0,-0.06787140800213005,No,-0.6503623741877634,-0.09725210126348229,Offer C,Yes,27.88,No,Yes,Cable,-0.7108794623125322,No,Yes,Yes,No,Yes,No,No,No,One Year,No,Credit Card,-0.008696977434088779,-0.15463246826799906,0.0,0,0.10311191348515097,-0.09354622049380348,Carson,90746,-0.9470843930200041,0.6982891536180665,Male,0.32777067275959093,No,No,No,No,-0.48680034160159025,0.16198624582750326
2633,0,-1.0754305086193074,Yes,-0.3171622431479425,-0.7084477132789835,None,Yes,8.44,No,Yes,Cable,0.02373260432029777,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,0.1574709246555613,-0.5334791049596554,0.0,0,-0.7352410901518877,-0.6409242443931449,Long Beach,90802,-0.9902800514428002,0.7175680787248035,Male,0.20837019441854412,No,No,Yes,Yes,0.5518348616398517,0.7700025633689972
2634,0,-1.0796568471286077,Yes,-0.3171622431479425,-0.9936723322195508,None,Yes,29.94,No,Yes,Cable,-0.17216394678179023,No,No,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,0.1258990232585277,-0.7572216792238269,0.0,0,-0.6018699698775929,-0.7784816139595346,Long Beach,90803,-0.9870665118783829,0.7551706857007663,Female,-0.8065338714803537,No,No,Yes,Yes,0.5518348616398517,0.4355250385570798
2635,0,0.6692020280198319,Yes,0.6824381499715201,1.5326028641111875,Offer A,Yes,5.77,Yes,Yes,Fiber Optic,1.3460343242593917,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,1.4419488078085567,2.4932123027202406,0.0,0,-0.4077188473954058,1.8498054388130625,Long Beach,90805,-0.9448765528176319,0.7320085900765663,Female,-1.1647353065034942,Yes,No,Yes,No,-0.48680034160159025,3.2868336571374845
2636,0,1.1569214919930797,Yes,0.016037887891878367,1.2066318710362536,None,Yes,43.2,No,Yes,DSL,0.12168087987134177,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,0.7091483595931994,1.2950499678430005,0.0,0,2.2787194546226903,1.6959595288217786,Long Beach,90806,-0.9699716478935311,0.7318484545484154,Male,0.2680704335890675,No,No,Yes,No,-0.48680034160159025,1.3004390055442216
2637,0,-0.09069363595235136,Yes,2.3484388051706246,-1.0751650804882842,None,Yes,5.52,No,No,None,-1.0047242889656642,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,-1.4975613801573535,-0.9561652540330206,0.0,0,-0.845651401197239,-1.007871868818362,Long Beach,90807,-0.9588595407660052,0.7307957375111677,Female,-1.0453348281624473,Yes,No,Yes,Yes,2.6291052681227356,0.44516933750572024
2638,0,-1.5530067601702344,Yes,1.6820385430909828,-0.7491940874133503,None,Yes,40.22,No,Yes,Fiber Optic,-0.07421567123074622,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,0.5363337414199637,-0.49756026945013265,0.0,0,-0.21970950515964383,-0.4601762410667247,Long Beach,90808,-0.9613529299213551,0.7637066055927306,Female,-0.8065338714803537,No,No,Yes,Yes,0.5518348616398517,0.7222538283781793
2639,0,-0.7195728061362271,No,-0.6503623741877634,-0.42322309433841626,None,Yes,19.2,Yes,Yes,Fiber Optic,1.0032153598307376,No,No,No,No,Yes,No,No,No,Month-to-Month,Yes,Bank Withdrawal,0.6443428777782363,-0.202288908501764,0.0,60,-0.38586828305716236,-0.25479125319791657,Long Beach,90810,-0.9630253152076518,0.7121471429761207,Female,-1.4035362631855879,Yes,No,No,No,-0.48680034160159025,0.6390008359832978
2640,0,-1.8826611638956532,Yes,0.34923801893169926,-0.42322309433841626,None,Yes,48.06,No,No,None,-1.0047242889656642,No,No,No,No,No,No,No,No,One Year,No,Credit Card,-1.4826062689692852,-0.8209621680364875,0.0,0,0.3640430850313535,-0.5434722140216244,Long Beach,90813,-0.9787114710244864,0.7229931919220429,Male,-0.5677329147982602,No,No,Yes,No,-0.48680034160159025,1.938144635535452
2641,0,0.9388424249131871,Yes,2.3484388051706246,-0.6677013391446167,None,Yes,23.31,No,Yes,DSL,0.3175774309734298,Yes,No,Yes,No,Yes,No,No,Yes,Two Year,No,Credit Card,-0.017005372538571283,-0.5543949870622523,0.0,0,-0.4442624398616357,-0.5714841757636853,Long Beach,90814,-0.9825487629117194,0.7486069856903057,Male,-0.5080326756277367,No,No,Yes,No,-0.48680034160159025,-0.14682042442994475
2642,0,-0.6671662086209041,No,-0.6503623741877634,-0.9121795839508172,None,Yes,32.1,Yes,No,None,-1.0047242889656642,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,-1.2981598976497735,-0.8952267874007712,0.0,0,-0.5056329978624535,-0.8591983644216131,Long Beach,90815,-0.9720073486561686,0.7612535149658114,Male,-0.1498312406045963,No,No,No,No,-0.48680034160159025,0.7924586516072532
2643,0,0.6387723907528702,No,-0.6503623741877634,-0.789940461547717,None,Yes,27.04,No,Yes,DSL,-0.5149829112104443,Yes,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,-0.29118241098649394,-0.6688807594571626,0.0,0,-0.46958547226228115,-0.6695190615564522,Long Beach,90822,-0.9797848110604979,0.7603121965568461,Female,0.9844733036353484,No,No,No,Yes,0.5518348616398517,-1.0265790476419547
2644,0,-1.1362897831532308,No,-0.6503623741877634,-1.2381505770257513,None,Yes,15.67,No,Yes,Fiber Optic,-0.6129311867614882,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,0.16411764073914742,-0.9465898396527179,0.0,0,-0.8477537798200537,-1.000919485590081,Arcadia,91006,-0.8344250027044458,0.8015347947909585,Female,0.44717115110063776,No,No,No,No,-0.48680034160159025,0.3729316473413938
2645,0,1.0512630292605736,No,-0.6503623741877634,0.8399145038269529,None,Yes,6.54,Yes,Yes,DSL,-0.8088277378635762,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,0.3036986784944536,0.7403819551222364,0.0,0,-0.475372919032951,0.44342067932423124,Arcadia,91007,-0.8380844846762765,0.7932286345698223,Male,-0.687133393139307,No,No,No,No,-0.48680034160159025,0.41571640493217615
2646,0,-0.29862949060992316,Yes,1.6820385430909828,-0.8714332098164504,None,Yes,1.92,No,No,None,-1.0047242889656642,No,No,No,No,No,No,No,No,One Year,No,Credit Card,-1.4676511577812166,-0.9030371484390826,0.0,0,-0.8598247402274509,-0.9700386187206872,Duarte,91010,-0.8310324381226988,0.8340339521088399,Female,-1.5229367415266346,Yes,No,Yes,No,-0.48680034160159025,0.24935224806812847
2647,0,0.98871321932293,Yes,0.34923801893169926,1.4918564899768207,Offer A,Yes,30.86,No,No,None,-1.0047242889656642,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,-1.4909146640737678,-0.4046081478275161,0.0,0,1.6302183272953412,0.15999239759618766,La Canada Flintridge,91011,-0.7948965218990224,0.744028966228945,Male,-0.3886321972866899,No,No,Yes,No,-0.48680034160159025,-0.09169663730193121
2648,0,1.531375083917081,Yes,1.6820385430909828,1.614095612379921,Offer A,Yes,6.05,Yes,Yes,Cable,0.46449984429999575,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,0.8071874218260932,1.7536108260923386,0.0,0,-0.3702776101239291,1.2758848072575568,Montrose,91020,-0.8045006875344501,0.7083368457279849,Male,-0.4483324364572133,No,No,Yes,No,-0.48680034160159025,-0.6908250714985997
2649,0,-0.3468097496159459,Yes,0.34923801893169926,-0.6677013391446167,Offer D,Yes,45.54,No,No,None,-1.0047242889656642,No,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,-1.4742978738648027,-0.8644266065830231,0.0,0,-0.0241646710061526,-0.6925645366851374,South Pasadena,91030,-0.8453102908054939,0.7425306546785738,Female,0.7456723469532548,No,No,Yes,Yes,1.5904700648812937,0.08719565300030137
2650,0,-0.015464810486807076,Yes,1.3488384120511618,0.4324507624832854,None,Yes,15.2,No,Yes,Fiber Optic,0.02373260432029777,Yes,No,Yes,Yes,No,No,No,Yes,One Year,Yes,Bank Withdrawal,0.6476662358200291,0.5554926175486483,0.0,0,-0.11279528440841148,0.4043239941218185,Sunland,91040,-0.7755391381250553,0.6701345428031177,Male,0.8650728252943016,No,No,Yes,No,-0.48680034160159025,-0.160152249447183
