,Churn Label,CLTV,Referred a Friend,Number of Referrals,Tenure in Months,Multiple Lines,Internet Service,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Paperless Billing,Monthly Charge,Total Charges,Total Long Distance Charges,Total Revenue,Latitude,Longitude,Age,Under 30,Senior Citizen,Married,Dependents,Number of Dependents,Population,CityEncodedSortNormal,Internet Type_DSL,Internet Type_Fiber Optic,Internet Type_None,Offer_Offer A,Offer_Offer B,Offer_Offer E,Contract_Month-to-Month,Contract_One Year,Contract_Two Year,Payment Method_Bank Withdrawal,Payment Method_Credit Card,Payment Method_Mailed Check,refundBinned_No Refund,refundBinned_Refund
2848,0,-0.2994747583117832,1,0.6824381499715191,1.2473782451706181,1,1,2.7173101819740015,0,1,1,0,1,1,1,1,1,1.3306163134084867,1.9048758975009883,2.1459507012571772,2.139065764905794,-0.8404267961587012,1.1309493576731142,-0.26923171894564246,0,0,1,1,2.6291052681226543,0.04757838575049398,-0.9542977585269748,0,1,0,0,1,0,0,0,1,1,0,0,1,0
2849,0,1.1915774677693416,0,-0.6503623741877624,-1.238150577025749,0,1,0.26860329319790716,0,1,0,0,1,0,0,1,1,-0.19148166973270597,-0.955878432864947,-0.8209425468212352,-1.0003436104732828,-0.8922002641221116,1.1066458902699996,0.9844733036353461,0,0,0,0,-0.48680034160157515,-0.1484750835632897,-0.9713549212493358,0,0,0,0,0,0,1,0,0,1,0,0,1,0
2850,0,-1.210673340916915,0,-0.6503623741877624,-1.2788969511601158,0,0,-1.004724288965662,0,0,0,0,0,0,0,0,0,-1.474297873864803,-0.9972468705678679,-0.8637342195766169,-1.0457086090682626,-0.9220792154868112,1.0523724785719135,-0.9259343498213984,0,0,0,0,-0.48680034160157515,0.7709008068985264,-0.9713549212493358,0,0,1,0,0,0,1,0,0,0,0,1,1,0
2851,0,-0.4643019601744926,1,1.6820385430909803,-0.17874484953221548,0,1,0.1706550176468634,1,1,0,1,0,0,0,1,0,-0.12833786693863908,-0.21830676758033607,0.06966283337385085,-0.1537932281677965,-0.8996318275110609,1.1311127423279281,-0.8662341106508751,0,0,1,0,-0.48680034160157515,1.2532575822562633,-0.9713549212493358,0,0,0,0,0,0,1,0,0,0,0,1,1,0
2852,0,0.0842767783326786,1,1.6820385430909803,1.5326028641111848,0,0,-1.004724288965662,0,0,0,0,0,0,0,0,0,-1.4942380221155611,-0.38951694175349133,0.08338735000143944,-0.2851555775383033,-0.9364206585038128,1.1287116377275337,-0.32893195811616577,0,0,1,0,-0.48680034160157515,-0.23603018970486853,-0.9713549212493358,0,0,1,1,0,0,0,0,1,1,0,0,1,0
2853,0,-0.3197611831564244,0,-0.6503623741877624,0.06573339527398459,1,1,-0.3680604978838774,1,1,1,1,1,1,1,1,0,1.711140809193785,0.7142591656607629,0.015166344802685847,0.5677119802908723,-1.0296100656001221,1.0977093994771736,1.0441735428058694,0,0,0,0,-0.48680034160157515,0.7743519530909321,-0.6785402945154734,0,1,0,0,0,0,0,1,0,0,1,0,1,0
2854,0,1.6192829249105258,1,-0.31716224314794206,1.5326028641111848,1,1,-0.41703463565939924,1,0,0,0,0,1,1,1,0,0.014566528858459948,0.9984768800549103,1.5724147262837918,1.2526752949743885,-1.0997530394703934,1.3597644609652821,0.20837019441854365,0,0,1,0,-0.48680034160157515,-0.9316488893631789,1.6156480916420697,1,0,0,1,0,0,0,1,0,1,0,0,1,0
2855,0,1.4358598336068955,1,-0.31716224314794206,0.7991681296925848,0,1,0.26860329319790716,1,0,1,1,0,0,0,1,1,0.6410195197364398,0.9030095574199566,1.0781431498368663,1.0311099613996002,-1.0813798882577477,1.4343189212636716,0.4471711511006367,0,0,1,1,1.5904700648812444,-0.8696228098503542,1.1067760704249692,0,1,0,0,1,0,1,0,0,1,0,0,1,0
2856,0,0.6666662249142518,0,-0.6503623741877624,1.4918564899768183,1,1,1.248086048708345,1,1,1,1,1,0,0,0,1,0.48814504981396206,1.421824924131522,1.2708178828367394,1.5263206800212716,-0.9955896418323236,1.2942407161328053,-1.4035362631855846,1,0,0,0,-0.48680034160157515,0.3568105397850874,-0.8206833172018143,1,0,0,1,0,0,0,0,1,0,1,0,1,0
2857,0,0.41055011125065716,0,-0.6503623741877624,-0.871433209816449,1,1,0.12168087987134149,0,0,1,0,0,0,0,1,1,0.4399563582079635,-0.630380533434978,-0.2725760597423341,-0.5808517443303073,-0.9974050041120979,1.2590545310686199,0.9844733036353461,0,0,0,1,1.5904700648812444,0.16803757065802252,-0.8206833172018143,0,1,0,0,0,0,1,0,0,0,0,1,1,0
2858,0,0.42661019758599805,0,-0.6503623741877624,-1.2788969511601158,0,0,-1.004724288965662,0,0,0,0,0,0,0,0,0,-1.4925763430946644,-0.9974895654023918,-0.8653169091016572,-1.0463682478384158,-0.9375381472431932,1.1751653298813056,0.029269476906973846,0,0,0,0,-0.48680034160157515,0.03987240178662932,-0.8690119449151702,0,0,1,0,0,0,1,0,0,0,1,0,1,0
2859,0,0.37335833236881505,0,-0.6503623741877624,1.1658854969018848,1,1,2.5703877686474357,1,0,1,0,1,1,1,1,1,1.3854517210980712,1.7737765605245852,1.7125536159450128,1.907305696687527,-0.927565805723715,1.2285002081361331,-1.522936741526631,1,0,0,0,-0.48680034160157515,-0.4442335846549296,-0.8690119449151702,0,1,0,0,1,0,1,0,0,1,0,0,1,0
2860,0,-0.15916031980301526,0,-0.6503623741877624,0.9621536262300514,1,1,-0.8578018756390963,0,1,0,1,1,1,1,1,1,1.3522181406801415,1.6046844503618194,-0.7194141949014835,1.0549232700173525,-1.0364049155790322,1.4847829640355286,-0.26923171894564246,0,0,0,0,-0.48680034160157515,-0.9757573742606374,0.6234897932914099,0,1,0,0,1,0,1,0,0,1,0,0,1,0
2861,0,-0.6789999564469448,0,-0.6503623741877624,-0.09725210126348212,1,1,0.4155257065244728,1,1,1,1,0,0,0,1,1,1.004927225312773,0.2524108955619665,-0.7830761093788522,-0.03346324997429627,-1.0727672457952087,1.1244385720110917,-0.6274331539687821,0,0,0,0,-0.48680034160157515,0.6623078917758447,-0.6330545272558442,0,1,0,0,0,0,1,0,0,0,1,0,1,0
2862,0,0.7359781764667757,0,-0.6503623741877624,-0.17874484953221548,0,1,1.3460343242593886,1,0,0,1,0,0,0,0,0,-0.3476794976969769,-0.32392314693174,0.055111538636166496,-0.18927760581937053,-0.9598352676139015,1.2320872439667538,-1.6423372198676776,1,0,0,0,-0.48680034160157515,-0.699476574967232,0.14304637661157743,1,0,0,0,0,0,0,1,0,0,1,0,1,0
2863,0,0.5035295584552625,0,-0.6503623741877624,-0.8306868356820822,0,0,-1.004724288965662,0,0,0,0,0,0,0,0,0,-1.4859296270110784,-0.8891152902041264,-0.3325765283035649,-0.803226793220839,-0.9683336904952478,1.27022920596797,-0.7468336323098286,0,0,0,0,-0.48680034160157515,-0.836009591455828,-0.6046259227185761,0,0,1,0,0,0,1,0,0,0,1,0,1,0
2864,0,1.0698589187014946,0,-0.6503623741877624,1.410363741708085,1,1,-0.2211380845573117,0,1,1,0,1,1,1,1,1,1.350556461659245,2.0779393776832347,2.1998920673829923,2.291889060295729,-0.9724407350103971,1.3144855601789165,-0.5677329147982588,0,0,1,1,1.5904700648812444,-0.037376541752971004,-0.6046259227185761,0,1,0,1,0,0,0,1,0,1,0,0,1,0
2865,0,1.6995833565872305,1,-0.31716224314794206,0.9214072520956847,1,1,1.5419308753614762,0,0,0,0,0,1,1,1,0,0.6892082113424383,1.0736019629234146,1.836452221300782,1.3901174895174184,-0.9955908569342509,1.1990900419482742,-1.0453348281624448,1,0,1,1,1.5904700648812444,-0.6357485603458237,-0.8348976194704484,0,1,0,0,1,0,1,0,0,1,0,0,1,0
2866,0,0.31249905783489157,0,-0.6503623741877624,0.7991681296925848,0,1,-0.41703463565939924,1,0,1,0,1,0,0,1,0,0.8803012987455356,1.0845894199773107,1.0382215782351025,1.1629330108635474,-1.1024870188073996,1.1776379152681775,-0.2095314797751192,0,0,0,0,-0.48680034160157515,-0.9015340931362968,-0.9741977817030626,0,1,0,0,1,0,0,1,0,1,0,0,1,0
2867,0,1.058870438577314,1,-0.31716224314794206,1.0436463744987847,1,1,2.3744912175453483,0,1,0,1,1,0,0,1,1,0.9949571511873941,1.389965711308579,2.1123008321762824,1.7218564583166815,-1.0896223296663565,1.2658647005441481,-0.9856345889919217,0,0,1,1,2.6291052681226543,1.1361077156154251,-0.9741977817030626,0,1,0,0,1,0,0,1,0,0,1,0,1,0
2868,0,-0.5378402502363168,1,-0.31716224314794206,0.10647976940835126,0,0,-1.004724288965662,0,0,0,0,0,0,0,0,0,-1.5008847381991468,-0.7031227942917941,-0.022853637145857822,-0.5645946152754207,-1.0451281323169763,1.1619502034406244,0.32777067275959015,0,0,1,1,2.6291052681226543,-0.13103024870030774,0.29087512020537204,0,0,1,0,0,0,0,0,1,0,1,0,1,0
2869,0,-0.027298558312847748,1,2.348438805170621,-0.34173034606968217,0,0,-1.004724288965662,0,0,0,0,0,0,0,0,1,-1.451034367572252,-0.7897427870500167,-0.30082824887589005,-0.7152470359826294,-1.003307969276178,0.9390109136292826,0.2680704335890669,0,0,1,1,2.6291052681226543,-0.9160950935097343,-0.9599834794344284,0,0,1,0,0,0,0,0,1,0,1,0,1,0
2870,0,0.07159776280477788,1,1.0156382810113396,1.5326028641111848,0,0,-1.004724288965662,0,0,0,0,0,0,0,0,0,-1.4859296270110784,-0.40602019050111,3.1308914638141827,0.602320329734465,-1.0161933151499893,0.9137438480915436,0.029269476906973846,0,0,1,1,1.5904700648812444,0.2472248291823986,-0.9599834794344284,0,0,1,1,0,0,0,0,1,0,1,0,1,0
2871,0,0.6869526497588929,0,-0.6503623741877624,-1.238150577025749,0,1,2.5703877686474357,0,0,0,0,1,0,0,1,1,0.504761840022927,-0.9292702537344284,-0.7957140033474579,-0.9718430274199975,-1.0099436409025795,0.8969964568124731,-1.284135784844538,1,0,0,0,-0.48680034160157515,-0.21362137744185106,-0.9599834794344284,0,1,0,0,0,0,1,0,0,1,0,0,1,0
2872,0,-1.754180473212926,0,-0.6503623741877624,-0.8306868356820822,1,1,0.07270674209581961,0,0,1,0,1,0,0,1,1,0.8238042120350546,-0.555387829567123,-0.41194722687275187,-0.5627204035316521,-1.0195324152469234,0.892761452294023,0.8053725861237763,0,0,0,0,-0.48680034160157515,0.016990829771227508,-0.9599834794344284,0,1,0,0,0,0,1,0,0,1,0,0,1,0
2873,0,0.4900052752255017,1,-0.31716224314794206,1.2473782451706181,1,1,0.1706550176468634,0,1,0,0,0,0,0,1,1,0.5579355686916149,1.2128867347733028,0.6890023156465382,1.1612158559698151,-1.0248614472672213,0.9397164382750565,0.4471711511006367,0,0,1,0,-0.48680034160157515,-0.7487854171409182,-0.9599834794344284,0,1,0,0,1,0,1,0,0,1,0,0,1,0
2874,0,-0.10506318688397218,1,2.0152386741308006,0.02498702113961791,0,1,0.31757743097342905,1,1,1,0,0,0,0,1,1,-0.20976013896256737,-0.14340231637958065,-0.5421647792128244,-0.2753412694871352,-1.0050184277562064,0.9302294525941507,-1.3438360240150613,1,0,1,0,-0.48680034160157515,0.2023126527058868,-0.9599834794344284,0,0,0,0,0,0,0,1,0,0,1,0,1,0
2875,0,0.7190728224295747,1,0.6824381499715191,1.4918564899768183,0,1,-0.46600877343492114,0,1,0,0,1,1,1,1,1,1.0265290525844277,1.9697195446523936,2.9349804850690777,2.42350968093074,-1.1092668825292036,0.9708296109927492,-0.8662341106508751,0,0,1,0,-0.48680034160157515,-0.6937561819633816,1.3313620462693878,0,1,0,0,0,0,0,1,0,0,1,0,1,0
2876,0,1.0707041864033546,1,1.0156382810113396,1.1251391227675183,0,1,1.0521894976062574,0,1,1,1,1,1,1,1,1,0.5263636672945813,1.1765486990950569,0.10736391519421463,0.9606019061898924,-1.0516576850417019,0.8790974822135617,-1.2244355456740148,1,0,1,0,-0.48680034160157515,-0.4121331974680333,-0.024682390158304916,0,0,0,0,0,0,0,0,1,1,0,0,1,0
2877,0,0.7672530814355975,1,2.6816389362104416,1.6140956123799182,1,1,1.5909050131369982,1,1,1,1,1,1,1,1,1,1.6064550308773053,2.633511980241768,1.3534838827304507,2.4812053873296946,-1.020225428379608,0.8592606356435253,-0.2095314797751192,0,0,1,1,4.706375674605473,1.2323616012008758,-0.6643259922468392,0,1,0,0,0,0,0,0,1,1,0,0,1,0
2878,0,-0.43978919682055123,0,-0.6503623741877624,-0.871433209816449,1,1,-0.514982911210443,0,0,0,0,0,1,1,0,1,-0.1931433487536024,-0.7407846199765333,-0.565550788612674,-0.7303175132816849,-1.0335587418307128,0.8513039886186196,0.32777067275959015,0,0,0,0,-0.48680034160157515,1.8877011699560409,-0.6643259922468392,0,0,0,0,0,0,1,0,0,0,1,0,1,0
2879,0,-0.36540563905686696,0,-0.6503623741877624,-1.2788969511601158,0,0,-1.004724288965662,0,0,0,0,0,0,0,0,0,-1.5025464172200436,-0.997621944403041,-0.8367812531874971,-1.0380407446342597,-1.1015027862460782,0.9521656991463128,0.6262718686122065,0,0,0,0,-0.48680034160157515,0.2642914562434731,1.9795342297191028,0,0,1,0,0,0,1,0,0,0,1,0,1,0
2880,0,-1.966342666379798,1,-0.31716224314794206,0.06573339527398459,0,1,-0.41703463565939924,0,0,0,0,0,1,1,1,1,0.47152825960499706,0.1618636591178131,-0.742611226447597,-0.09312391207481817,-1.0020037598739318,0.8128584653553347,0.745672346953253,0,0,1,1,0.5518348616398346,1.731454071793018,-0.8917548285449848,0,1,0,0,0,0,0,1,0,1,0,0,1,0
2881,0,1.1340992640428582,0,-0.6503623741877624,1.3288709934393514,1,1,1.8847498397901294,0,1,0,1,1,1,1,1,1,1.3389247085129692,1.9697416078191683,1.1750297332242237,1.903466529242191,-1.0026769263418007,0.7953150380450168,-1.4632365023561078,1,0,0,0,-0.48680034160157515,0.4805317669840679,-0.8917548285449848,0,1,0,0,0,0,0,1,0,1,0,0,1,0
2882,0,-0.23438914526855953,0,-0.6503623741877624,-0.7084477132789823,0,0,-1.004724288965662,0,0,0,0,0,0,0,0,0,-1.4958997011364574,-0.8687509872709019,-0.8229386254013233,-0.9320203905551938,-1.049263124176461,0.9463451208186747,-0.6871333931393053,0,0,0,0,-0.48680034160157515,1.2354818155666123,0.4188038406230789,0,0,1,0,0,0,1,0,0,0,1,0,1,0
2883,0,1.1662194367135401,1,2.6816389362104416,1.6140956123799182,1,1,1.4929567375859543,1,1,1,0,1,1,1,1,1,1.5134010057071015,2.5092522249655813,1.9224017114031589,2.551036353008134,-0.9935547511376385,0.8219379177211222,-0.14983124060459596,0,0,1,1,3.667740471364064,-0.6372613915534536,1.4735050689557287,0,1,0,0,0,0,0,0,1,1,0,0,1,0
2884,0,1.0419650845401132,1,2.348438805170621,1.6140956123799182,1,1,1.8847498397901294,1,1,1,1,1,1,1,0,1,1.6895389819221303,2.621112480514279,2.0652689688276955,2.730590724274277,-1.063698535075862,0.9398176253624128,-1.2244355456740148,1,0,1,1,2.6291052681226543,0.9028480537889942,1.5531051616600797,0,1,0,0,0,0,0,0,1,1,0,0,1,0
2885,0,0.7165370193239946,1,0.016037887891878343,0.9214072520956847,0,0,-1.004724288965662,0,0,0,0,0,0,0,0,0,-1.5091931333036293,-0.4973617009491593,0.7197702724579568,-0.182405496092219,-1.0507281320671205,0.8980784159896431,-0.03043076226354942,0,0,1,1,1.5904700648812444,-0.7820677037087753,0.06344628390722648,0,0,1,0,0,0,0,0,1,1,0,0,1,0
2886,0,1.3006170013092877,1,-0.31716224314794206,-0.3824767202040488,1,0,-1.004724288965662,0,0,0,0,0,0,0,0,1,-1.301483255691567,-0.7791083406645192,-0.19096124916003032,-0.6743703731464697,-1.0380327471279853,0.8734588549787835,-1.1647353065034916,1,0,1,1,1.5904700648812444,0.30953456454665396,-0.8945976889987116,0,0,1,0,0,0,0,0,1,0,1,0,1,0
2887,0,1.5195413360910401,1,0.016037887891878343,0.9621536262300514,1,1,-0.6129311867614868,1,0,1,0,0,1,1,1,1,0.13254573934211125,0.674082138963686,1.9500869669755063,1.107697861781831,-1.049491158304866,0.8650296921055886,0.6859721077827298,0,0,1,0,-0.48680034160157515,-0.8989811904734214,-0.8945976889987116,1,0,0,0,0,0,0,1,0,1,0,0,1,0
2888,0,-2.020439799298841,0,-0.6503623741877624,-1.2788969511601158,0,0,-1.004724288965662,0,0,0,0,0,0,0,0,0,-1.490914664073768,-0.9974675022356169,-0.8707972668600057,-1.047970227708788,-1.0429401387794197,0.8492565746630186,-1.4632365023561078,1,0,0,0,-0.48680034160157515,-0.00031217716603914843,-0.8945976889987116,0,0,1,0,0,0,1,0,0,1,0,0,1,0
2889,0,0.5009937553496823,0,-0.6503623741877624,0.2287188918114513,0,1,0.07270674209581961,1,1,0,1,1,0,0,1,0,0.19402786311528153,0.18878072258318032,1.0110560117605296,0.44636985795269263,-1.1211206068665174,0.9966703794661335,0.50687139027116,0,0,0,0,-0.48680034160157515,0.6054348935640091,-0.6472688295244783,1,0,0,0,0,0,0,1,0,0,1,0,1,0
2890,0,-1.576674255822316,0,-0.6503623741877624,-0.871433209816449,0,1,-0.6129311867614868,0,0,0,0,0,0,0,1,0,0.18073443094810981,-0.6708664444669032,-0.8716476672018185,-0.789897901881077,-1.1036992854971293,1.0083482048365515,0.2680704335890669,0,0,0,0,-0.48680034160157515,-0.3234907438959705,-0.6472688295244783,0,1,0,0,0,0,1,0,0,1,0,0,1,0
2891,0,-0.1616961229085954,0,-0.6503623741877624,-1.2788969511601158,0,1,-0.7598536000880525,0,0,0,1,0,0,0,0,1,-0.5138473997866269,-0.9844943601719808,-0.8670885764804336,-1.0331231201520066,-1.0838740874810502,0.9998624143273122,0.4471711511006367,0,0,0,0,-0.48680034160157515,0.5758874090399883,0.41311811971562523,1,0,0,0,0,0,1,0,0,1,0,0,1,0
2892,0,1.1831247907507412,1,-0.31716224314794206,0.9621536262300514,1,1,0.21962915542238526,0,1,0,1,1,1,1,1,1,1.4120385854324151,1.6560254394469913,0.06966283337385085,1.3287012808487109,-0.97820112821498,0.9846806379365336,0.38747091193011346,0,0,1,0,-0.48680034160157515,-0.9587852991500397,0.060603423453499665,0,1,0,0,0,0,0,1,0,1,0,0,1,0
2893,0,1.0030827702545508,1,2.348438805170621,-1.1974042028913823,1,0,-1.004724288965662,0,0,0,0,0,0,0,0,1,-1.367950416527427,-0.9669541425859424,-0.834808796839126,-1.0132013312629355,-1.0807958292645687,0.9540868613231918,-1.6423372198676776,1,0,1,0,-0.48680034160157515,1.8893085531141476,1.6327052543644307,0,0,1,0,0,1,1,0,0,0,1,0,1,0
2894,0,-0.06279980179096976,1,1.3488384120511598,-1.0344187063539156,0,1,1.4929567375859543,1,0,0,0,1,1,1,1,0,0.16411764073914484,-0.7784905719948222,-0.8420253886286755,-0.8662694128254796,-1.0394532012813014,1.0162050572569576,0.9844733036353461,0,0,1,1,2.6291052681226543,0.4788298318754843,1.956791346089288,0,0,0,0,0,1,1,0,0,0,1,0,1,0
2895,0,0.15443399758706258,1,0.3492380189316987,1.0843927486331515,1,1,-0.2211380845573117,0,0,1,0,1,1,1,1,1,1.154478337193458,1.5803267142423398,1.9786108117738082,1.8329165922058066,-0.9902529141664838,0.8183262813600858,0.14866995524802037,0,0,1,1,0.5518348616398346,3.1244879581686993,0.07766058617586058,0,1,0,0,0,0,0,0,1,0,1,0,1,0
2896,0,-0.32990439557874496,0,-0.6503623741877624,-1.0344187063539156,0,1,1.8357757020146075,0,0,1,1,1,0,0,1,0,-0.015343693517677216,-0.8094672581467695,-0.6215236666661528,-0.8256126295793712,-1.0420717459351905,0.9956023451174963,-1.6423372198676776,1,0,0,0,-0.48680034160157515,0.9480438861169367,1.8345483465790349,0,0,0,0,0,1,1,0,0,1,0,0,1,0
2897,0,0.7841584354727984,1,0.3492380189316987,1.5733492382455516,0,1,1.8357757020146075,1,0,1,1,0,1,1,1,1,0.202336258219764,1.1883304301528486,-0.6809926350137505,0.7369634221946229,-1.0472193227343065,0.9704754561870056,-1.6423372198676776,1,0,1,0,-0.48680034160157515,1.1455629106631118,-0.6017830622648492,0,0,0,0,0,0,0,0,1,0,1,0,1,0
2898,0,-0.5860205092423395,1,2.0152386741308006,-0.7084477132789823,0,1,0.4644998442999947,1,0,0,1,1,1,1,0,0,1.23423893019649,-0.27055234650327836,-0.8472104684905615,-0.42416834058169783,-1.0492505681232094,0.9805078309855346,-1.4035362631855846,1,0,1,1,0.5518348616398346,1.1387551702287775,-0.6017830622648492,0,1,0,0,0,0,0,1,0,1,0,0,1,0
2899,0,0.8712210087643834,1,1.6820385430909803,1.5733492382455516,1,1,-0.7598536000880525,1,1,0,1,1,0,0,1,0,0.29040524632727865,1.357929993151437,1.9991385311358985,1.6630788047285867,-1.0645381705078036,0.9824563786585359,-0.7468336323098286,0,0,1,0,-0.48680034160157515,-1.030124745784836,0.5012467937811567,1,0,0,0,0,0,0,0,1,0,1,0,1,0
2900,0,-1.916471871970055,0,-0.6503623741877624,-0.871433209816449,0,1,1.8847498397901294,0,1,1,1,0,0,0,1,1,-0.8096262655062035,-0.8197707570306436,-0.8847698169206231,-0.9115506477671067,-0.9918552285749592,0.8589570743814632,-1.4035362631855846,1,0,0,0,-0.48680034160157515,2.2631669652996798,-0.9315548748971603,1,0,0,0,0,0,0,1,0,0,1,0,1,0
2901,0,1.4654442031719972,1,0.016037887891878343,1.1251391227675183,0,0,-1.004724288965662,0,0,0,0,0,0,0,0,1,-1.5125164913454223,-0.5194248677240505,0.7933535242564738,-0.17811260885788865,-1.0035064359243455,0.8585216914092726,-0.8662341106508751,0,0,1,1,2.6291052681226543,3.2643302929239857,-0.9315548748971603,0,0,1,0,0,0,0,0,1,0,1,0,1,0
2902,0,-1.0094996278742236,0,-0.6503623741877624,-0.871433209816449,0,1,0.12168087987134149,0,0,1,1,0,1,1,1,0,0.0045964547330810505,-0.6985777819361665,-0.8198086796988182,-0.7964977797348319,-0.9848651522196888,0.8703717204925677,0.50687139027116,0,0,0,0,-0.48680034160157515,0.7440953289383346,-0.9315548748971603,0,0,0,0,0,0,0,1,0,0,1,0,1,0
2903,0,-0.27749779806342195,1,0.016037887891878343,1.1658854969018848,0,1,1.4929567375859543,1,1,0,1,1,1,1,0,1,0.5413187784826499,1.088715232164215,0.5806825721081433,1.03099478637624,-0.997053029587081,0.8994876086373909,-1.2244355456740148,1,0,1,0,-0.48680034160157515,1.5564384114603373,-0.5790401786350347,0,0,0,0,0,0,0,0,1,0,1,0,1,0
2904,0,0.10456320317731975,1,0.3492380189316987,-0.05650572712911544,1,1,1.8847498397901294,1,0,1,0,1,0,0,1,0,1.1062896455874593,0.35376908372581634,0.4512917978781666,0.41145786526569605,-0.9959428314592678,0.915157218187848,-1.1647353065034916,1,0,1,1,2.6291052681226543,-0.2196254262971321,-0.5790401786350347,0,1,0,0,0,0,0,1,0,1,0,0,1,0
2905,0,-1.016261769489104,0,-0.6503623741877624,-0.9529259580851823,0,1,1.5419308753614762,0,0,0,0,0,0,0,1,1,0.1907045050734887,-0.7424172943178752,-0.45202234298067623,-0.7224925919976455,-0.9528310150694747,0.8375936024430399,-0.9856345889919217,0,0,0,0,-0.48680034160157515,1.8160307914945757,-0.9486120376195212,0,1,0,0,0,1,1,0,0,1,0,0,1,0
2906,0,-1.1777079005443731,0,-0.6503623741877624,-1.238150577025749,0,0,-1.004724288965662,0,0,0,0,0,0,0,0,1,-1.4992230591782505,-0.989127625194708,-0.8620688522405668,-1.0387946175144347,-0.9637600468399167,0.8272646287967119,0.745672346953253,0,0,0,0,-0.48680034160157515,2.7984255569492236,-0.9486120376195212,0,0,1,0,0,1,1,0,0,0,1,0,1,0
2907,0,-1.6907853955734224,1,-0.31716224314794206,-1.2788969511601158,0,0,-1.004724288965662,0,0,0,0,0,0,0,0,1,-1.520824886449905,-0.9978646392375649,-0.8513679812727569,-1.0425430410019718,-0.9506158842555354,0.942254006195086,0.9247730644648228,0,0,1,1,0.5518348616398346,-0.11869121916307661,-0.9486120376195212,0,0,1,0,0,1,1,0,0,0,1,0,1,0
2908,0,0.9929395578322303,0,-0.6503623741877624,-1.1974042028913823,0,0,-1.004724288965662,0,0,0,0,0,0,0,0,1,-1.487591306031975,-0.9790226948118079,-0.8303087616970336,-1.0214171495959548,-0.9183156397831842,0.8790213598175711,-0.388632197286689,0,0,0,0,-0.48680034160157515,0.563311999626565,-0.6501116899782051,0,0,1,0,0,1,1,0,0,0,1,0,1,0
2909,0,1.7502994186988334,0,-0.6503623741877624,0.7991681296925848,0,1,-0.514982911210443,1,1,0,0,1,0,0,0,1,-0.050238952956503595,0.46865199312267447,1.9551893690263829,0.9920935496983171,-0.9386548259146181,0.8638971393847371,0.5665716294416833,0,0,0,0,-0.48680034160157515,0.5886991983296037,-0.8775405262763507,0,0,0,0,0,0,0,0,1,0,1,0,1,0
2910,0,-1.2732231508545586,1,-0.31716224314794206,-1.115911454622649,0,0,-1.004724288965662,0,0,0,0,0,0,0,0,0,-1.484267947990182,-0.9686971327611589,-0.8540609156884972,-1.0202688895145768,-0.9433803573108962,0.8483259319559296,-1.105035067332968,1,0,1,0,-0.48680034160157515,0.11168460817380979,-0.8775405262763507,0,0,1,0,0,0,0,1,0,0,1,0,1,0
2911,0,0.63539131994543,1,-0.31716224314794206,1.6140956123799182,1,1,-0.6129311867614868,1,1,1,0,0,1,1,1,1,1.1428465840471826,2.2688519597863674,1.5694855695508814,2.256607111473091,-0.9396042255540178,0.8333878400645122,0.32777067275959015,0,0,1,0,-0.48680034160157515,1.1329875012496886,-0.8775405262763507,0,1,0,0,0,0,0,0,1,1,0,0,1,0
2912,0,1.0419650845401132,1,-0.31716224314794206,1.5733492382455516,1,1,1.5419308753614762,1,1,1,1,1,1,1,1,0,0.8520527553902953,1.9361173416542345,-0.5853934632549708,1.3566713607640954,-0.9296517306993582,0.8548738504940442,-1.284135784844538,1,0,1,0,-0.48680034160157515,-0.046453528998750236,-0.8775405262763507,1,0,0,0,0,0,0,0,1,1,0,0,1,0
2913,0,1.7215603168355917,1,-0.31716224314794206,1.6140956123799182,1,1,0.31757743097342905,1,0,1,1,1,1,1,1,1,1.5665747343757899,2.5552098013576803,3.1826950179696074,2.9597994912175065,-0.9762492694853424,0.8469984316355921,-0.8662341106508751,0,0,1,0,-0.48680034160157515,1.3474313249312229,-0.9088119912673457,0,1,0,0,0,0,0,0,1,0,1,0,1,0
2914,0,-2.00691551606908,1,-0.31716224314794206,0.5546898848863847,1,0,-1.004724288965662,0,0,0,0,0,0,0,0,0,-1.324746761984118,-0.48785247606918125,0.11763958599111836,-0.3528121783817932,-0.9764222189930325,0.823477075435192,0.5665716294416833,0,0,1,0,-0.48680034160157515,0.4391180126752002,-0.9088119912673457,0,0,1,0,0,0,0,1,0,1,0,0,1,0
2915,0,0.2127574690154059,1,-0.31716224314794206,1.2473782451706181,1,1,2.3744912175453483,1,1,1,0,1,1,1,1,0,0.6227410505065784,1.3920175858186439,0.11604508535021948,1.1335913011245111,-0.9856245909244125,0.8471757411189389,-1.6423372198676776,1,0,1,0,-0.48680034160157515,1.0094081019764234,-0.9088119912673457,1,0,0,0,0,0,0,0,1,0,1,0,1,0
2916,0,0.8391008360937016,0,-0.6503623741877624,-0.09725210126348212,0,1,-0.025241533455224174,1,1,1,0,0,0,0,0,1,0.6493279148409222,0.0698161273329673,-0.00850313137776823,0.09637041272252216,-0.984629017411767,0.8294039466206428,0.32777067275959015,0,0,0,0,-0.48680034160157515,0.0634158374553692,-0.9088119912673457,0,1,0,0,0,0,1,0,0,0,1,0,1,0
